UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT
1654717431,59.29,11.84,60000.0,7552.0,11485.0,16922,936.739,1283.18,1519.46,8363.57,1599.975,211.927,5244
1654717432,59.32,11.83,60000.0,7606.0,11490.0,16925,936.752,1133.54,1338.11,7398.69,1408.421,183.178,5245
1654717433,59.38,11.7,60000.0,8201.0,11450.0,16892,936.753,1074.7,1258.73,7039.54,1323.448,164.043,5246
1654717434,59.45,11.57,60000.0,8887.0,11420.0,16856,936.755,1124.89,1312.62,7380.66,1379.394,166.94299999999998,5247
1654717435,59.5,11.51,60000.0,9109.0,11411.0,16854,936.762,1852.06,2160.04,12154.5,2269.772,273.79900000000004,5248
1654717436,59.55,11.59,60000.0,7087.0,11517.0,16964,936.756,2043.33,2392.8,13385.43,2515.76,311.472,5249
1654717437,59.58,11.63,60000.0,6781.0,11528.0,16967,936.76,2775.64,3264.82,18146.25,3434.68,437.145,5250
1654717438,59.62,11.63,60000.0,4030.0,11810.0,17272,936.751,2457.9,2897.41,16053.05,3049.0640000000003,393.246,5251
1654717439,59.62,11.6,60000.0,4305.0,11771.0,17216,936.746,1382.21,1624.71,9039.26,1709.083,216.618,5252
1654717440,59.65,11.61,60000.0,3731.0,11853.0,17320,936.737,987.25,1162.59,6450.93,1223.277,156.797,5253
1654717441,59.65,11.61,60000.0,5217.0,11621.0,17067,936.741,1358.49,1713.87,8590.07,1819.727,326.507,5254
1654717442,59.69,11.58,60000.0,5254.0,11619.0,17076,936.748,1040.34,1325.43,6545.81,1409.03,262.6,5255
1654717443,59.72,11.61,60000.0,3054.0,11970.0,17475,936.728,1140.55,1457.3,7165.79,1549.784,291.973,5256
1654717444,59.72,11.56,60000.0,3164.0,11943.0,17450,936.725,1376.92,1756.03,8659.04,1867.035,349.3,5257
1654717445,59.75,11.52,60000.0,3134.0,11959.0,17448,936.727,1241.84,1577.37,7825.68,1676.226,308.821,5258
1654717446,59.77,11.5,60000.0,1892.0,12158.0,17705,936.727,862.89,1088.07,5457.6,1155.203,206.862,5259
1654717447,59.75,11.58,60000.0,3689.0,11865.0,17360,936.742,789.77,992.3,5004.16,1053.0410000000002,185.862,5260
1654717448,59.79,11.3,60000.0,4899.0,11673.0,17164,936.75,632.22,787.48,4023.14,834.758,142.119,5261
1654717449,59.86,11.18,60000.0,4719.0,11716.0,17199,936.762,607.37,753.73,3872.03,798.6,133.815,5262
1654717450,59.85,11.31,60000.0,1565.0,12201.0,17758,936.766,439.28,184.4434668528237,2803.8,575.9830000000001,95.482,5263
1654717451,59.89,11.23,60000.0,3818.0,11846.0,17318,936.761,463.79,577.02,2953.01,611.58,103.613,5264
1654717452,59.93,11.01,60000.0,4007.0,11821.0,17295,936.755,1595.8,2045.9,10008.56,2176.653,415.23800000000006,5265
1654717453,59.93,10.91,60000.0,3835.0,11849.0,17314,936.738,2038.11,2611.62,12786.02,2778.3459999999995,529.0219999999999,5266
1654717454,59.89,11.03,60000.0,3567.0,11876.0,17347,936.736,2768.76,3528.73,17417.89,3751.48,700.092,5267
1654717455,58.7,11.2,60000.0,3639.0,11871.0,17350,936.742,3303.4,4198.61,20810.16,4462.115,824.1039999999999,5268
1654717456,58.27,11.52,60000.0,2372.0,12080.0,17587,936.735,3424.11,4325.97,21636.06,4593.996,828.918,5269
1654717457,58.06,11.81,60000.0,2127.0,12106.0,17621,936.729,3343.46,4204.45,21175.77,4462.312,790.34,5270
1654717458,57.93,11.81,60000.0,2337.0,12081.0,17586,936.714,2057.48,2555.23,13111.62,2707.635,455.221,5271
1654717459,57.81,11.82,60000.0,1450.0,12271.0,17799,936.703,1626.04,2005.1,10398.21,2122.732,345.85900000000004,5272
1654717460,57.66,12.06,60000.0,1086.0,12457.0,18077,936.695,889.83,1082.54,5727.28,1144.026,174.97299999999998,5273
1654717461,57.64,12.11,60000.0,1387.0,12293.0,17876,936.703,612.82,740.88,3956.06,782.317,115.982,5274
1654717462,57.57,12.16,60000.0,1022.0,12492.0,18121,936.702,334.91,400.05,2174.15,421.747,58.68600000000001,5275
1654717463,57.49,12.18,60000.0,1264.0,12357.0,17971,936.71,274.74,326.46,1787.86,343.917,46.472,5276
1654717464,57.42,12.21,60000.0,781.0,12622.0,18293,936.717,233.42,275.98,1522.4,290.548,38.15,5277
1654717465,57.34,12.21,52892.0,583.0,12720.0,18475,936.693,200.5,234.93,1313.09,247.026,30.7,5278
1654717466,57.31,12.23,55642.0,667.0,12680.0,18429,936.695,186.84,218.0,1225.97,229.083,27.704,5279
1654717467,57.27,12.32,53355.0,586.0,12723.0,18481,936.706,124.5,144.05,819.98,151.2,17.283,5280
1654717468,57.24,12.3,60000.0,784.0,12615.0,18355,936.713,178.07,205.16,1174.97,215.218,23.877,5281
1654717469,57.23,12.0,60000.0,1181.0,12411.0,18045,936.709,136.7,156.18,905.27,163.638,17.052,5282
1654717470,57.18,11.98,60000.0,1188.0,12406.0,18015,936.715,107.27,122.14,711.47,127.918,12.977,5283
1654717471,57.14,12.11,60000.0,1148.0,12425.0,18020,936.719,63.23,71.5,420.58,74.811,7.174,5284
1654717472,57.11,12.09,60000.0,1102.0,12449.0,18049,936.721,50.92,57.42,339.06,60.057,5.626,5285
1654717473,57.06,12.2,60000.0,755.0,12627.0,18323,936.713,302.99,341.14,2019.14,356.699,32.922,5286
1654717474,56.97,12.21,60000.0,1113.0,12438.0,18075,936.717,568.14,639.45,3786.78,668.569,61.498000000000005,5287
1654717475,56.99,12.2,60000.0,1180.0,12410.0,18014,936.717,403.55,452.43,2694.12,472.772,41.974,5288
1654717476,57.0,12.16,60000.0,939.0,12533.0,18194,936.707,285.06,319.19,1904.14,333.48,29.256,5289
1654717477,56.91,12.2,60000.0,835.0,12591.0,18268,936.708,132.83,148.4,888.1,154.99200000000002,13.309,5290
1654717478,56.9,12.16,60000.0,966.0,12516.0,18182,936.703,99.21,110.7,663.69,115.599,9.805,5291
1654717479,56.89,12.23,60000.0,1234.0,12373.0,17989,936.707,88.86,98.87,595.12,103.204,8.513,5292
1654717480,56.81,11.97,60000.0,1187.0,12399.0,18003,936.72,78.82,87.5,528.37,91.305,7.359,5293
1654717481,56.77,11.93,60000.0,1171.0,12407.0,18004,936.715,168.27,185.98,1130.15,193.938,14.903,5294
1654717482,56.74,11.99,60000.0,1217.0,12388.0,17970,936.717,189.45,208.85,1273.73,217.707,16.259,5295
1654717483,56.76,11.98,60000.0,1295.0,12340.0,17924,936.726,167.09,183.87,1124.26,191.612,14.014,5296
1654717484,56.77,11.94,60000.0,1497.0,12233.0,17782,936.734,605.76,675.81,4052.49,705.692,59.773,5297
1654717485,58.02,11.81,60000.0,1516.0,12227.0,17758,936.727,575.08,642.72,3844.36,671.303,57.848,5298
1654717486,58.43,11.43,60000.0,1502.0,12234.0,17779,936.728,356.84,400.02,2382.39,417.9980000000001,37.073,5299
1654717487,58.61,11.26,60000.0,1535.0,12216.0,17731,936.722,247.32,277.24,1651.28,289.692,25.677,5300
1654717488,58.73,11.19,60000.0,1515.0,12220.0,17740,936.723,113.04,126.62,754.97,132.299,11.648,5301
1654717489,58.84,11.14,60000.0,1476.0,12253.0,17765,936.72,85.11,95.25,568.6,99.506,8.69,5302
1654717490,58.88,11.1,60000.0,1365.0,12313.0,17845,936.724,48.04,53.66,321.24,56.045,4.803,5303
1654717491,58.97,11.08,60000.0,1013.0,12497.0,18066,936.731,35.37,39.46,236.59,41.206,3.494,5304
1654717492,59.01,11.18,53510.0,484.0,12779.0,18468,936.72,16.38,18.23,109.64,19.033,1.58,5305
1654717493,59.01,11.16,48472.0,463.0,12788.0,18538,936.718,15.98,17.77,107.06,18.549,1.521,5306
1654717494,59.08,11.09,60000.0,776.0,12617.0,18314,936.721,35.81,39.75,240.1,41.481,3.338,5307
1654717495,59.21,10.83,60000.0,995.0,12509.0,18124,936.728,92.75,102.78,622.28,107.216,8.472000000000001,5308
1654717496,59.24,10.74,60000.0,1016.0,12492.0,18085,936.716,97.65,108.14,655.26,112.797,8.857999999999999,5309
1654717497,59.26,10.87,60000.0,797.0,12599.0,18236,936.718,84.1,93.12,564.36,97.128,7.616,5310
1654717498,59.28,11.0,60000.0,860.0,12574.0,18197,936.713,52.62,58.25,353.15,60.757,4.753,5311
1654717499,59.28,10.99,60000.0,823.0,12595.0,18226,936.702,41.47,45.89,278.34,47.859,3.729,5312
1654717500,59.31,11.02,60000.0,669.0,12677.0,18349,936.708,26.13,28.89,175.49,30.123,2.319,5313
1654717501,59.31,11.04,60000.0,854.0,12575.0,18214,936.717,25.52,28.2,171.42,29.405,2.253,5314
1654717502,59.32,10.95,60000.0,931.0,12534.0,18171,936.714,20.05,22.14,134.7,23.089,1.76,5315
1654717503,59.35,10.85,60000.0,948.0,12535.0,18163,936.719,18.14,20.03,121.86,20.881,1.588,5316
1654717504,59.33,10.8,60000.0,982.0,12505.0,18123,936.711,14.91,16.46,100.23,17.158,1.295,5317
1654717505,59.38,10.77,60000.0,968.0,12519.0,18149,936.707,13.47,14.86,90.53,15.488,1.165,5318
1654717506,59.42,10.79,60000.0,856.0,12586.0,18224,936.69,11.81,13.01,79.38,13.563,1.01,5319
1654717507,59.39,10.84,60000.0,797.0,12603.0,18266,936.705,10.93,12.05,73.53,12.557,0.932,5320
1654717508,59.38,10.86,60000.0,738.0,12642.0,18294,936.717,27.88,30.77,187.37,32.081,2.426,5321
1654717509,59.38,10.93,59506.0,675.0,12668.0,18362,936.723,35.2,38.9,236.41,40.56,3.112,5322
1654717510,59.39,10.95,60000.0,878.0,12565.0,18226,936.717,25.39,28.11,170.37,29.319000000000003,2.298,5323
1654717511,59.39,10.91,60000.0,733.0,12644.0,18302,936.723,21.96,24.33,147.32,25.38,2.004,5324
1654717512,59.39,10.99,57713.0,626.0,12701.0,18397,936.721,17.1,18.96,114.71,19.781,1.5719999999999998,5325
1654717513,59.39,11.08,47453.0,402.0,12819.0,18558,936.713,11.62,12.9,77.89,13.459,1.085,5326
1654717514,58.15,11.24,48102.0,479.0,12779.0,18541,936.708,8.71,9.67,58.37,10.094,0.818,5327
1654717515,57.66,11.54,53510.0,558.0,12736.0,18462,936.711,7.42,8.25,49.69,8.609,0.706,5328
1654717516,57.48,11.73,53417.0,543.0,12744.0,18458,936.708,6.45,7.18,43.21,7.491,0.617,5329
1654717517,57.33,11.75,58238.0,646.0,12688.0,18391,936.706,5.09,5.67,34.08,5.917000000000001,0.492,5330
1654717518,57.23,11.89,47854.0,400.0,12828.0,18557,936.709,4.6,5.12,30.76,5.345,0.446,5331
1654717519,57.14,12.02,36419.0,400.0,12909.0,18731,936.693,4.01,4.47,26.84,4.668,0.392,5332
1654717520,57.03,11.98,48905.0,502.0,12762.0,18537,936.714,3.87,4.32,25.9,4.506,0.379,5333
1654717521,56.96,11.86,55055.0,622.0,12707.0,18435,936.719,3.61,4.03,24.16,4.208,0.356,5334
1654717522,56.93,11.99,46031.0,413.0,12811.0,18579,936.714,3.48,3.89,23.3,4.058,0.344,5335
1654717523,56.86,12.01,46989.0,449.0,12795.0,18567,936.708,20.11,22.52,134.33,23.529,2.066,5336
1654717524,56.81,12.1,42260.0,400.0,12850.0,18649,936.708,16.22,18.19,108.25,19.008,1.694,5337
1654717525,56.74,12.19,38336.0,400.0,12888.0,18702,936.702,7.51,8.45,50.06,8.83,0.8079999999999999,5338
1654717526,56.7,12.13,24428.0,400.0,13025.0,18920,936.701,4.8,5.41,32.01,5.658,0.524,5339
1654717527,56.62,12.07,17907.0,400.0,13075.0,19026,936.691,1.91,2.16,12.73,2.259,0.214,5340
1654717528,56.56,11.94,14670.0,400.0,13106.0,19079,936.708,1.13,1.28,7.55,1.341,0.128,5341
1654717529,56.49,12.03,12872.0,400.0,13165.0,19203,936.714,1.49,1.69,9.91,1.768,0.172,5342
1654717530,56.4,12.04,12503.0,400.0,13158.0,19220,936.711,1.79,2.03,11.91,2.128,0.209,5343
1654717531,56.22,12.0,11588.0,400.0,13190.0,19282,936.711,14.39,16.33,95.63,17.089000000000002,1.68,5344
1654717532,56.19,12.02,10920.0,400.0,13200.0,19314,936.709,46.05,52.09,306.25,54.506,5.242000000000001,5345
1654717533,56.14,11.96,11558.0,400.0,13175.0,19268,936.719,75.98,85.65,506.1,89.569,8.352,5346
1654717534,56.09,11.9,14686.0,400.0,13049.0,19080,936.711,118.47,132.58,791.49,138.503,12.09,5347
1654717535,56.05,11.92,14694.0,400.0,13075.0,19079,936.689,122.02,136.1,816.42,142.108,12.003,5348
1654717536,55.95,11.9,16857.0,400.0,13042.0,19038,936.697,108.71,119.28,732.33,124.252,8.782,5349
1654717537,55.97,11.99,20812.0,400.0,13006.0,18976,936.694,85.16,92.45,576.13,96.146,5.919,5350
1654717538,55.91,12.04,17907.0,400.0,13036.0,19020,936.704,40.57,43.36,276.19,44.994,2.16,5351
1654717539,55.94,12.08,23594.0,400.0,12967.0,18936,936.697,26.49,28.16,180.76,29.193,1.257,5352
1654717540,55.92,12.08,28539.0,400.0,12936.0,18862,936.707,12.14,12.8,83.08,13.25,0.475,5353
1654717541,55.95,12.14,32464.0,400.0,12877.0,18801,936.701,9.3,9.78,63.74,10.12,0.336,5354
1654717542,55.91,12.12,32216.0,400.0,12871.0,18798,936.718,5.26,5.51,36.12,5.698,0.168,5355
1654717543,55.92,12.13,30208.0,400.0,12902.0,18837,936.711,9.53,9.96,65.41,10.295,0.289,5356
1654717544,57.17,11.85,21894.0,400.0,13002.0,18960,936.712,18.99,19.81,130.52,20.474,0.534,5357
1654717545,57.52,11.57,18495.0,400.0,13029.0,19008,936.72,15.46,16.11,106.25,16.647000000000002,0.423,5358
1654717546,57.69,11.41,22574.0,400.0,12977.0,18939,936.722,8.21,8.55,56.46,8.832,0.215,5359
1654717547,57.83,11.3,25417.0,400.0,12955.0,18905,936.716,6.33,6.58,43.52,6.803999999999999,0.163,5360
1654717548,57.92,11.34,15682.0,400.0,13072.0,19058,936.711,5.06,5.26,34.78,5.432,0.128,5361
1654717549,57.95,11.34,15435.0,400.0,13059.0,19067,936.71,4.8,4.99,33.02,5.155,0.12,5362
1654717550,58.03,11.27,14409.0,400.0,13082.0,19093,936.708,4.38,4.56,30.16,4.707,0.109,5363
1654717551,58.06,11.35,19978.0,400.0,13014.0,18991,936.706,4.16,4.32,28.62,4.466,0.103,5364
1654717552,58.13,11.29,15899.0,400.0,13062.0,19059,936.698,3.59,3.73,24.71,203.3826604572125,0.088,5365
1654717553,58.15,11.35,16764.0,400.0,13052.0,19041,936.702,3.46,3.6,23.82,3.715,0.084,5366
1654717554,58.2,11.37,12565.0,400.0,13171.0,19216,936.7,3.28,3.4,22.55,3.516,0.08,5367
1654717555,58.23,11.34,11804.0,400.0,13175.0,19254,936.703,3.23,3.36,22.26,3.471,0.079,5368
1654717556,58.23,11.45,10144.0,400.0,13248.0,19372,936.703,3.13,3.25,21.54,3.359,0.076,5369
1654717557,58.26,11.43,8145.0,400.0,13317.0,19490,936.701,3.09,3.21,21.24,3.313,0.075,5370
1654717558,58.17,11.29,8130.0,400.0,13307.0,19498,936.704,3.02,3.14,20.81,3.245,0.073,5371
1654717559,58.17,11.26,8983.0,400.0,13278.0,19443,936.708,3.03,3.15,20.84,3.25,0.073,5372
1654717560,58.03,11.14,9160.0,400.0,13255.0,19429,936.707,4.31,4.47,29.64,4.622,0.104,5373
1654717561,58.03,11.14,8022.0,400.0,13301.0,19498,936.688,6.31,6.55,43.42,6.771,0.153,5374
1654717562,57.98,11.14,7323.0,400.0,13327.0,19543,936.695,7.12,7.4,49.01,7.642,0.173,5375
1654717563,57.92,11.1,8237.0,400.0,13279.0,19486,936.702,17.38,18.06,119.64,18.656,0.421,5376
1654717564,57.85,11.06,9567.0,400.0,13227.0,19402,936.715,25.6,26.6,176.2,27.477,0.621,5377
1654717565,57.88,11.12,10628.0,400.0,13185.0,19330,936.706,22.49,23.36,154.76,24.133000000000003,0.545,5378
1654717566,57.93,11.19,11358.0,400.0,13151.0,19293,936.704,21.84,22.69,150.3,23.438,0.529,5379
1654717567,57.91,11.16,11104.0,400.0,13167.0,19307,936.709,19.38,20.13,133.37,20.797,0.47,5380
1654717568,57.92,11.16,11973.0,400.0,13120.0,19249,936.711,17.74,18.43,122.1,19.04,0.43,5381
1654717569,57.89,11.14,12057.0,400.0,13129.0,19245,936.716,13.85,14.39,95.31,14.862,0.336,5382
1654717570,57.91,11.18,12772.0,400.0,13093.0,19192,936.714,12.26,12.73,84.35,13.154000000000002,0.297,5383
1654717571,57.92,11.21,12618.0,400.0,13115.0,19201,936.708,9.39,9.76,64.63,10.079,0.228,5384
1654717572,57.91,11.25,11304.0,400.0,13182.0,19294,936.709,8.34,8.67,57.43,8.956,0.2019999999999999,5385
1654717573,56.67,11.4,11596.0,400.0,13165.0,19263,936.704,6.62,6.88,45.54,7.102,0.16,5386
1654717574,56.18,11.65,11004.0,400.0,13185.0,19302,936.7,5.94,6.17,40.89,6.377000000000001,0.144,5387
1654717575,56.01,11.83,9229.0,400.0,13271.0,19426,936.702,4.98,5.17,34.24,5.34,0.121,5388
1654717576,55.91,12.03,7968.0,400.0,13308.0,19506,936.71,4.57,4.75,31.46,4.906000000000001,0.111,5389
1654717577,55.76,12.13,8115.0,400.0,13289.0,19492,936.7,3.88,4.04,26.73,4.168,0.094,5390
1654717578,55.67,12.11,7346.0,400.0,13332.0,19545,936.701,3.62,3.76,24.89,3.881,0.088,5391
1654717579,55.61,12.14,6408.0,400.0,13364.0,19603,936.692,3.16,3.28,21.73,3.388,0.077,5392
1654717580,55.43,12.17,7154.0,400.0,13325.0,19549,936.695,2.8,2.91,19.27,3.004,0.068,5393
1654717581,55.37,12.19,7838.0,400.0,13306.0,19508,936.715,2.48,2.58,17.1,2.6660000000000004,0.06,5394
1654717582,55.27,12.26,8699.0,400.0,13268.0,19450,936.726,2.33,2.42,16.06,2.505,0.057,5395
1654717583,55.27,12.28,8591.0,400.0,13276.0,19459,936.721,2.06,2.14,14.19,2.213,0.05,5396
1654717584,55.22,12.33,10128.0,400.0,13216.0,19360,936.716,1.93,2.01,13.3,2.075,0.047,5397
1654717585,55.14,12.21,1944.1240303826864,400.0,13173.0,19311,936.714,1.69,1.76,11.64,1.815,0.0409999999999999,5398
1654717586,55.07,12.21,11227.0,400.0,13193.0,19298,936.708,1.58,1.64,10.86,1.694,0.038,5399
1654717587,55.02,12.15,11250.0,400.0,13182.0,19297,936.707,1.41,1.46,9.7,1.513,0.034,5400
1654717588,54.96,12.19,11773.0,400.0,13174.0,19263,936.691,1.33,1.38,9.14,1.425,0.032,5401
1654717589,54.96,12.26,9767.0,400.0,13260.0,19386,936.691,1.2,1.25,8.25,1.287,0.0289999999999999,5402
1654717590,54.89,12.32,10213.0,400.0,13226.0,19361,936.691,1.14,1.19,7.86,1.225,0.0279999999999999,5403
1654717591,54.87,12.35,10313.0,400.0,13238.0,19366,936.692,1.03,1.07,7.11,1.109,0.025,5404
1654717592,54.85,12.5,9675.0,400.0,13250.0,19397,936.692,0.99,1.03,6.81,1.062,0.024,5405
1654717593,54.78,12.39,10928.0,400.0,13205.0,19317,936.691,0.95,0.99,6.55,1.021,0.023,5406
1654717594,54.78,12.51,9944.0,400.0,13263.0,19388,936.698,0.91,0.94,6.23,0.972,0.022,5407
1654717595,54.74,12.44,9467.0,400.0,13257.0,19410,936.705,0.89,0.92,6.09,0.95,0.021,5408
1654717596,54.69,12.49,9636.0,400.0,13251.0,19398,936.698,0.84,0.88,5.81,0.907,0.02,5409
1654717597,54.69,12.64,8676.0,400.0,13285.0,19459,936.686,0.83,0.86,5.73,0.893,0.02,5410
1654717598,54.64,12.65,8829.0,400.0,13287.0,19455,936.689,0.81,0.84,5.59,0.872,0.02,5411
1654717599,54.62,12.58,8284.0,400.0,13296.0,19477,936.693,0.8,0.83,5.48,0.855,0.019,5412
1654717600,54.55,12.67,8660.0,400.0,13283.0,19458,936.703,0.8,0.83,5.5,0.858,0.019,5413
1654717601,54.56,12.67,8253.0,400.0,13297.0,19485,936.699,0.8,0.83,5.5,0.858,0.019,5414
1654717602,55.84,12.48,6723.0,400.0,13361.0,19586,936.701,0.78,0.81,5.4,0.841,0.019,5415
1654717603,56.14,12.07,6424.0,400.0,13367.0,19613,936.695,0.77,0.8,5.3,0.8270000000000001,0.019,5416
1654717604,56.33,11.82,5248.0,400.0,13403.0,19665,936.688,0.74,0.77,5.11,0.797,0.018,5417
1654717605,56.43,11.77,5386.0,400.0,13390.0,19662,936.672,0.74,0.76,5.07,0.79,0.018,5418
1654717606,56.52,11.79,7607.0,400.0,13298.0,19509,936.682,0.71,0.73,4.86,0.758,0.017,5419
1654717607,56.59,11.75,8545.0,400.0,13285.0,19465,936.687,0.69,0.71,4.72,0.736,0.017,5420
1654717608,56.66,11.74,6132.0,400.0,13387.0,19620,936.694,0.66,0.69,4.56,0.711,0.016,5421
1654717609,56.69,11.69,6208.0,400.0,13361.0,19609,936.698,0.65,0.68,4.48,0.6990000000000001,0.016,5422
1654717610,56.72,11.72,6670.0,400.0,13360.0,19584,936.698,0.63,0.66,4.34,0.677,0.015,5423
1654717611,56.77,11.61,6178.0,400.0,13368.0,19617,936.699,0.61,0.64,4.23,0.66,0.015,5424
1654717612,56.8,11.63,5317.0,400.0,13398.0,19664,936.689,0.59,0.62,4.1,0.639,0.0139999999999999,5425
1654717613,56.76,11.59,6477.0,400.0,13349.0,19594,936.678,0.6,0.62,4.11,0.6409999999999999,0.0139999999999999,5426
1654717614,56.77,11.52,7546.0,400.0,13298.0,19525,936.679,0.59,0.62,4.08,0.636,0.0139999999999999,5427
1654717615,56.8,11.58,7392.0,400.0,13324.0,19535,936.678,0.58,0.6,3.97,0.619,0.0139999999999999,5428
1654717616,56.85,11.58,6877.0,400.0,13331.0,19566,936.678,0.57,0.6,3.95,0.616,0.0139999999999999,5429
1654717617,56.83,11.54,6877.0,400.0,13329.0,19561,936.682,0.57,0.6,3.95,0.615,0.0139999999999999,5430
1654717618,56.83,11.58,6477.0,400.0,13356.0,19599,936.675,0.57,0.59,3.91,0.61,0.0139999999999999,5431
1654717619,56.85,11.64,5332.0,400.0,13402.0,19663,936.688,0.55,0.57,3.8,0.593,0.013,5432
1654717620,56.86,11.67,5717.0,400.0,13382.0,19638,936.692,0.59,0.61,4.06,0.632,0.0139999999999999,5433
1654717621,56.86,11.52,5540.0,400.0,13395.0,19658,936.691,0.62,0.64,4.25,0.6629999999999999,0.015,5434
1654717622,56.8,11.5,4456.0,400.0,13437.0,19715,936.688,0.63,0.65,4.31,0.6729999999999999,0.015,5435
1654717623,56.85,11.47,4594.0,400.0,13425.0,19714,936.689,0.63,0.65,4.33,0.675,0.015,5436
1654717624,56.83,11.49,4717.0,400.0,13416.0,19703,936.686,0.62,0.65,4.3,0.67,0.015,5437
1654717625,56.85,11.54,5678.0,400.0,13377.0,19643,936.684,0.63,0.66,4.36,0.68,0.015,5438
1654717626,56.85,11.54,6324.0,400.0,13364.0,19606,936.687,0.65,0.67,4.45,0.6940000000000001,0.016,5439
1654717627,56.81,11.54,5747.0,400.0,13392.0,19644,936.701,0.68,0.71,4.68,0.73,0.016,5440
1654717628,56.8,11.56,4948.0,400.0,13417.0,19698,936.708,0.69,0.71,4.72,0.737,0.017,5441
1654717629,56.81,11.56,4356.0,400.0,13430.0,19726,936.712,0.68,0.71,4.7,0.733,0.017,5442
1654717630,56.81,11.52,5232.0,400.0,13396.0,19668,936.715,0.68,0.7,4.65,0.725,0.016,5443
1654717631,56.73,11.46,5494.0,400.0,13397.0,19649,936.724,0.67,0.7,4.63,0.721,0.016,5444
1654717632,55.51,11.62,5232.0,400.0,13421.0,19673,936.745,0.67,0.69,4.6,0.7170000000000001,0.016,5445
1654717633,55.02,11.99,5217.0,400.0,13403.0,19672,936.745,0.66,0.68,4.54,0.708,0.016,5446
1654717634,54.81,12.16,5909.0,400.0,13383.0,19631,936.738,0.65,0.68,4.49,0.701,0.016,5447
1654717635,54.65,12.31,4817.0,400.0,13427.0,19703,936.734,0.66,0.68,4.52,0.7040000000000001,0.016,5448
1654717636,54.52,12.47,4418.0,400.0,13436.0,19723,936.727,0.67,0.7,4.61,0.718,0.016,5449
1654717637,54.38,12.44,3493.0,400.0,13467.0,19791,936.699,0.66,0.69,4.57,0.713,0.016,5450
1654717638,54.3,12.51,4079.0,400.0,13423.0,19757,936.691,0.67,0.69,4.59,0.716,0.016,5451
1654717639,54.24,12.59,3949.0,400.0,13434.0,19751,936.685,0.66,0.69,4.57,0.713,0.016,5452
1654717640,54.2,12.58,3972.0,400.0,13430.0,19750,936.678,0.71,0.74,4.9,0.765,0.017,5453
